Name,MAIN CATEGORY,MAIN TYPE,URL
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2100003&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900002&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500077&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500023&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1400054&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100176&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100175&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100433&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200006&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200007&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100655&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200085&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100594&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1600054&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300010&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300012&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300011&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100467&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100424&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100420&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100589&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100174&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100511&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1800007&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200014&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1400022&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100171&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300039&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500032&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900019&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100170&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100169&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500019&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2200005&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1600044&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900003&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100423&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1700045&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100496&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1700086&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900036&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900037&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900038&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100809&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1800015&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900058&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1700008&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500016&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1600034&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1400019&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100164&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100879&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100163&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100162&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100804&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1700003&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300020&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100819&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100731&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100734&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100732&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100733&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500005&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2300011&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1400056&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1700019&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100160&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100159&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900004&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100500&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1500082&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100442&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200053&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200098&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100157&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100699&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100156&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100155&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100153&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100432&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100478&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100808&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200084&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2000005&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200095&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100145&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100441&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100803&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1700012&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100778&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200067&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200066&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100343&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100660&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1900054&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100341&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100763&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100340&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100463&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1100339&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2100022&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2100021&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2100029&Search=Search
UNTITLED,Game Dev,,https://incompetech.com/music/royalty-free/index.html?isrc=USUAN2000020&Search=Search
[READY] How to Make a Third Person Shooter Game in Unreal Engine 5 - Full Beginner Course - YouTube - Gorka Games,Game Dev,Project,https://www.youtube.com/watch?v=whHWEObyIbQ
UNTITLED,Game Dev,,https://www.models-resource.com/custom_edited/jetsetradiocustoms/
UNTITLED,Game Dev,,https://www.models-resource.com/custom_edited/jungrhythmcustoms/
UNTITLED,Game Dev,,https://youfulca.com/2022/08/14/boss_ayakashi/
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/CEDEC2024_%E3%82%A2%E3%83%8B%E3%83%A1%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B%E8%A3%9C%E9%96%93%E5%87%A6%E7%90%86%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AE%E3%83%95%E3%82%A3%E3%83%BC%E3%83%89%E3%83%90%E3%83%83%E3%82%AF%E5%88%B6%E5%BE%A1%E6%89%8B%E6%B3%95%E5%85%A5%E9%96%80_%E5%B7%9D%E5%9C%B0%E5%85%8B%E6%98%8E.pdf
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/CEDEC2022_LipSyncML_all.pdf
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/CEDEC2021_SQEX_IMI_DualQuaternion_20210826_public.pdf
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/CEDEC2021_Gautier_Emotion.pdf
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/GDC2021_Gautier_AISummit.pdf
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/Presentation%20Slides_CGVI-179th.pdf
UNTITLED,Game Dev,,http://www.jp.square-enix.com/tech/library/pdf/cedec_laplacian_20200901fix2.pdf
Fab,Game Dev,Cooldown,https://www.fab.com/search?ui_filter_price=1&is_free=1&sort_by=-averageRating
Asset Thumbnails plugin,Game Dev,,https://www.fab.com/listings/43ba3d3f-7ccf-4798-822b-dd31df40f14e
RPG Footsteps System,Game Dev,,https://www.fab.com/listings/d9f5bf70-8891-4a7c-959d-143b51047665
Event-driven Attribute System (Replicated),Game Dev,,https://www.fab.com/listings/a32335cc-85ef-4f4b-844e-4be696ca0c25
"Dragon Temple (Temple, Cathedral, Temple Interior, Cathedral Interior, Dungeon)",Game Dev,,https://www.fab.com/listings/c3ffed9e-6d8c-48c6-8c4f-af060d5e1e3b
KHS - Unhyeongung Palace,Game Dev,,https://www.fab.com/listings/c0297395-dd8c-48df-a7c6-ffe9bca6205a
Blueprint Screenshot Tool,Game Dev,,https://www.fab.com/listings/29a452f8-5851-49dd-80af-cb2ee4bc9bcb
KHS - Korean Science Technology,Game Dev,,https://www.fab.com/listings/561b9a10-3f8c-4a86-99c9-3c9c073d7b99
Look At Actor,Game Dev,,https://www.fab.com/listings/d1b2e393-76f6-4651-8e24-5cab7dde112d
KCISA -Korean Traditional Smart Materials Vol.2,Game Dev,,https://www.fab.com/listings/d3752e58-8ad4-453d-95e2-d0c2e94ff6d8
KCISA - Korean Traditional Pattern Decal,Game Dev,,https://www.fab.com/listings/f50809fb-66e8-4759-81b7-b16a5a913c72
Death Area System [Multiplayer] c++,Game Dev,,https://www.fab.com/listings/667f834b-e51c-47d2-a835-653b4f8fcbb4
Untitled,Game Dev,,http://www.hmix.net/music/r/r4.mp3
Untitled,Game Dev,,http://www.hmix.net/music/r/r5.mp3
Untitled,Game Dev,,http://www.hmix.net/music/r/r6.mp3
Untitled,Game Dev,,http://www.hmix.net/music/r/r11.mp3
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_June_1998.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_July_1998.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_January_1999.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_February_1999.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_March_1999.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_June_2001.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_July_2001.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_February_2002.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_August_2002.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_November_2002.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_OctNov_1995.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_AprMay_1995.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_December_1994.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_June_1994.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_May_2013.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_December_2012.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_November_2012.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_October_2012.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_September_2011.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_January_2011.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_December_2010.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_September_2009.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_May_2009.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_January_2009.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_March_2006.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_January_2006.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_April_2005.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/Game.Developer.2004.11.pdf
Untitled,Game Dev,,https://ubm-twvideo01.s3.amazonaws.com/o1/vault/GD_Mag_Archives/GDM_October_2003.pdf
Kosta T - бабочка - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Kosta_T/__1059/Kosta_T_-___-_01__1691/
PAS DANS LE CUL AUJOURD'HUI - 2669 - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/PAS_DANS_LE_CUL_AUJOURDHUI/La_Chenille/PAS_DANS_LE_CUL_AUJOURDHUI_-_La_Chenille_-_04_2669/
Zeu - The Knife - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Zeu/Arrows/Zeu_The_Knife/
KidNNasty - smsartstupod - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/KidNNasty/XspearEYEmental/smsartstupod/
KidNNasty - GitTarGit - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/KidNNasty/Tobora/kiDNNasty_-01_-_GitTarGit/
Monplaisir - La mer est toujours aussi loin - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Monplaisir/We_Meet_Again/Monplaisir_-_We_Meet_Again_-_01_La_mer_est_toujours_aussi_loin/
Diezel Tea - Leningradyan (Part 2) - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Diezel_Tea/Leningradyan/Diezel_Tea_-_Leningradyan_-_02_Leningradyan_Part_2/
Monplaisir - fond - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Monplaisir/Pas_chass/Monplaisir_-_Pas_chass_-_10_fond/
Monplaisir - que - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Monplaisir/Pas_chass/Monplaisir_-_Pas_chass_-_06_que/
Monplaisir - au - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Monplaisir/Pas_chass/Monplaisir_-_Pas_chass_-_09_au/
Anonymous Choir - Cantate Domino - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Anonymous_Choir/Giovanni_Croces_Cantato_Domino/Cantate_Domino/
"Sonata No. 13 in E Flat Major, Op. 27 No. 1 - I. Andante - Allegro - Tempo I",Game Dev,,https://freemusicarchive.org/music/Daniel_Veesey/Beethovens_Sonata_No_13_in_E_Flat_Major/Sonata_No_13_in_E_Flat_Major_Op_27_No_1_-_I_Andante_-_Allegro_-_Tempo_I/
Hank - Harley Tat - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Hank/AckrillVenning_91/Harley_Tat/
Hiroshima Tourist Blues in Dub - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Bruce_Russell/21st_Century_Field_Hollers_and_Prison_Songs/Hiroshima_Tourist_Blues_in_Dub/
Marko and Myky - Toy synth v1.0 - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Marko_and_Myky/Mekonium_Baby/Marko_ja_Myky-03-Toy_synth_v10mp3/
Volcano the Bear - vtb-paris pt 2 - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Volcano_the_Bear/Paris_2nd_December_2007/vtb-paris_pt_2/
Philadelphia String Quartet - 3 - Allegro - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Philadelphia_String_Quartet/Becerra-Schmidt_Cuarto_Cuarteto_Para_Cuerdas/Philadelphia_String_Quartet_-_Becerra-Schmidt-_Cuarto_Cuarteto_Para_Cuerdas__-_3_-_Allegro/
BoyHoodBuchi - I - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/BoyHoodBuchi/none_given_2763/i_1803/
BoyHoodBuchi - StrawBerry Moon - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/BoyHoodBuchi/none_given_2763/StrawBerry_Moon/
Axletree - Bindweed (Instrumental Version) - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Axletree/Quoin_EP/Axletree_-_03_-_Bindweed_Instrumental_Version/
The Crypts! - Teenager - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/The_Crypts/No_Life_After_Crypts_1347/The_Crypts_-_01_-_Teenagermp3_1210/
Simon Waldram - Last Kind Words - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Simon_Waldram/Beware_Vision_Vol_4_Simon_Waldram_231113/10_-_last_kind_words/
I'm Having a Stroke - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/The_Fish_Who_Saved_The_Planet/The_Fish_Who_Saved_the_Planet/Im_Having_a_Stroke/
Benjimanji - Scissortail Cyclops - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Benjimanji/Benjimanji/02_Scissortail_Cyclops/
Benjimanji - Good Feeling - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Benjimanji/Benjimanji/03_Good_Feeling/
смерть в летнюю полночь - а ведь... (бонус) - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Death_In_The_Summer_Midnight/___1586/____-____-_09___/
To Eris - Meeting in a black hole - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/To_Eris/Escape_1609/Meeting_in_a_black_hole/
Every Now and Every Then - Hurted - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Every_Now_and_Every_Then/Bergwald_Bergwald/Every_Now_and_Every_Then_-_Bergwald_Bergwald_-_02_Hurted/
Every Now and Every Then - URMY - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Every_Now_and_Every_Then/Bergwald_Bergwald/Every_Now_and_Every_Then_-_Bergwald_Bergwald_-_03_URMY/
The Flicker Beneath my Eyelids - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Every_Now_and_Every_Then/Bergwald_Bergwald/Every_Now_and_Every_Then_-_Bergwald_Bergwald_-_05_The_Flicker_Beneath_my_Eyelids/
Greg Atkinson - Terracotta Child - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Greg_Atkinson/7_Gifts/Greg_Atkinson_-_07_-_Terracotta_Child/
Greg Atkinson - White Horses - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Greg_Atkinson/7_Gifts/Greg_Atkinson_-_05_-_White_Horses/
Uncle Milk - Travelor _.sinh remix - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Uncle_Milk/Route_9/8_Travelor__sinh_remix/
Uncle Milk - Apex Chappelle - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Uncle_Milk/Route_9/3_Apex_Chappelle/
Jahzzar - Bankrupt - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Jahzzar/Onus/Bankrupt_master/
Jahzzar - Bow Down - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Jahzzar/Onus/Bow_Down_master/
epsilon not - other side of the wave - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Epsilon_Not/dayvision/01_other_side_of_the_wave/
epsilon not - delete_me - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Epsilon_Not/dayvision/04_delete_me/
PC-ONE - Coming Down - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/PC-ONE/Wilderness/Coming_Down_1408/
Jelsonic - Lost Star - Free Music Archive,Game Dev,,https://freemusicarchive.org/music/Jelsonic/Various_Moods/jelsonic-lost-star/
Untitled,Game Dev,,http://www.hmix.net/music/k/k19.mp3
Untitled,Game Dev,,http://www.hmix.net/music/k/k6.mp3
More Factories,Game Dev,,https://catlikecoding.com/unity/tutorials/object-management/more-factories/
More Complex Levels,Game Dev,,https://catlikecoding.com/unity/tutorials/object-management/more-complex-levels/
Game jams,Game Dev,Project,https://itch.io/jams
"Readd all these but tag with ""Project""",Game Dev,,https://www.youtube.com/playlist?list=PLY4VK0vZaK1f9PKyd1eBrtAt-mbH1kFjL
Rain Bird @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Project,https://www.youtube.com/watch?v=rtDfvkNRWxc
Winner @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Project,https://www.youtube.com/watch?v=fk6KrjE7X4M
Rose Of May @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Project,https://www.youtube.com/watch?v=Pvz264R7xoo
オルゴールと弦楽のための小曲 #2 @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Project,https://www.youtube.com/watch?v=8SI-4VQCLg4
君の手のひら @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Project,https://www.youtube.com/watch?v=BJxSu3Gx1fw
You and Me @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Tool,https://www.youtube.com/watch?v=MCFX_wkTLq8
踵と口笛 @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Tool,https://www.youtube.com/watch?v=OD6N1FgmCWg
Sparkle @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Tool,https://www.youtube.com/watch?v=dQ3uBIzHipY
8-bit Aggressive1 @ フリーBGM DOVA-SYNDROME OFFICIAL YouTube CHANNEL - YouTube - DOVA-SYNDROME YouTube Official,Game Dev,Tool,https://www.youtube.com/watch?v=FSG03LjNsiU
